SQLDATE,EventRootCode,QuadClass,GLOBALEVENTID,EventCode,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,Actor1Type1Code,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,score_mentions,score_goldstein,score_tone,score_zscore,score_geo,priority_score
2014-05-19,19,4,297922007,195,TAIPEI,CHINESE,TWN,CHN,,-10.0,34,1.42943015471933,4,39.9289,116.388,http://www.defensenews.com/article/20140519/DEFREG03/305190014/Taiwan-Holds-Computer-War-Games-Against-China-Attack?odyssey=mod%7Cnewswell%7Ctext%7CFRONTPAGE%7Cp,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2014-02-13,19,4,285841435,190,TAIPEI,BEIJING,TWN,CHN,,-10.0,32,3.89513847274162,4,39.9289,116.388,http://www.thetrumpet.com/article/11367.19.0.0/asia/taiwan-edging-back-into-the-chinese-fold,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2019-05-28,19,4,848264796,195,TAIWAN,CHINESE,TWN,CHN,,-10.0,32,-4.1453138264664,4,19.8002,110.929,https://abcnews.go.com/International/wireStory/taiwan-lands-aircraft-highway-part-military-drills-63312868,0.0,0.9999999996428571,0.40929362872069935,0.0,0.1,0.07500000000000001
2023-04-25,19,4,1098096312,190,CHINA,TAIWAN,CHN,TWN,,-10.0,36,-3.27639676925991,4,39.9289,116.388,https://www.bignewsnetwork.com/news/273784739/china-is-no-peacemaker-czech-president,0.0,0.9999999996428571,0.3234998311243141,0.014757491375420713,0.1,0.07500000000000001
2026-05-12,19,4,1303609320,190,TAIWAN,BEIJING,TWN,CHN,,-10.0,25,-1.75192934565598,4,39.9289,116.388,https://www.yahoo.com/news/articles/key-events-ties-between-united-031852751.html,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2026-05-12,19,4,1303620093,190,TAIWAN,BEIJING,TWN,CHN,,-10.0,26,-1.797695035461,4,39.9289,116.388,https://www.hindustantimes.com/world-news/ahead-of-trumps-beijing-visit-a-look-at-ties-between-us-china-and-taiwan-101778560156964.html,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2026-05-12,19,4,1303608675,192,CHINA,TAIWAN,CHN,TWN,,-9.5,34,-1.77481219055849,4,39.9289,116.388,https://www.yahoo.com/news/articles/key-events-ties-between-united-031852751.html,0.0,0.8214285711352041,0.0,0.0,0.1,0.07500000000000001
2025-04-01,15,4,1235411386,150,CHINA,TAIWAN,CHN,TWN,,-7.2,32,-5.72054438409488,4,39.9289,116.388,https://www.yahoo.com/news/china-says-launches-military-exercises-002947927.html,0.0,0.0,0.5648263237092188,0.1144362133002313,0.1,0.07500000000000001
2022-05-23,19,4,1045750036,190,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-1.28146090025386,4,29.0,125.0,https://www.laprensalatina.com/biden-says-us-will-intervene-militarily-if-china-attacks-taiwan/,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2025-04-01,15,4,1235411387,150,CHINA,TAIWAN,CHN,TWN,,-7.2,24,-5.73457398174161,4,39.9289,116.388,https://www.yahoo.com/news/china-says-launches-military-exercises-002947927.html,0.0,0.0,0.5662115565699155,0.1144362133002313,0.1,0.07500000000000001
2022-09-01,15,4,1061053116,150,BEIJING,TAIPEI,CHN,TWN,,-7.2,23,-2.46780523504129,4,39.9289,116.388,https://www.dawn.com/news/1707840/taipei-vows-to-hit-back-if-chinese-troops-enter-taiwan,0.0,0.0,0.0,0.004620672196626418,0.1,0.07500000000000001
2024-05-23,15,4,1177544491,150,TAIPEI,CHINA,TWN,CHN,,-7.2,20,-2.82685512367492,4,39.9289,116.388,https://focustaiwan.tw:443/cross-strait/202405230015,0.0,0.0,0.0,0.1406229961787832,0.1,0.07500000000000001
2024-05-23,15,4,1177429011,150,CHINA,TAIWAN,CHN,TWN,,-7.2,28,-3.45400633275332,4,39.9289,116.388,https://bdnews24.com/world/5153611ad537,0.0,0.0,0.34103637136732007,0.1406229961787832,0.1,0.07500000000000001
2024-05-23,15,4,1177466462,150,CHINA,TAIWAN,CHN,TWN,,-7.2,28,-3.29933849056769,4,39.9289,116.388,https://dunyanews.tv/en/World/813600-China-launches-%5C,0.0,0.0,0.32576501556058257,0.1406229961787832,0.1,0.07500000000000001
2023-05-28,15,4,1106637723,151,CHINESE,TAIWAN,CHN,TWN,MIL,-7.2,24,-1.61290322580645,4,45.5,-73.5833,https://www.bignewsnetwork.com/news/273853591/us-canadian-warships-sail-through-taiwan-strait,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2016-12-03,19,4,604899663,190,CHINA,TAIWAN,CHN,TWN,,-10.0,22,-1.72986480367114,4,39.9289,116.388,http://www.capitalfm.co.ke/news/2016/12/trump-upends-us-foreign-policy-taiwan-call/,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2023-04-04,15,4,1094876675,151,BEIJING,TAIWAN,CHN,TWN,,-7.2,24,-3.25958897973705,3,38.8951,-77.0364,https://news.yahoo.com/taiwan-detects-chinese-warships-planes-045501615.html,0.0,0.0,0.3218402894219071,0.00096015415983959,0.1,0.07500000000000001
2015-12-15,19,4,494343367,192,CHINA,TAIWAN,CHN,TWN,,-9.5,24,-1.19808459452534,4,39.9289,116.388,http://www.dailymail.co.uk/wires/reuters/article-3360556/Taiwan-opposition-leader-calls-Chinas-Unigroup-investment-plans-huge-threat.html,0.0,0.8214285711352041,0.0,0.0,0.1,0.07500000000000001
2014-08-26,19,4,311217569,192,TAIWAN,CHINESE,TWN,CHN,,-9.5,22,1.3541457223863,4,29.0,125.0,http://pakistan.onepakistan.com.pk/news/world/middle-east/322218-taiwan-says-chinese-jets-breached-its-airspace.html,0.0,0.8214285711352041,0.0,0.0,0.1,0.07500000000000001
2015-12-28,19,4,497777273,191,ZHONGSHAN,TAIPEI,CHN,TWN,,-9.5,25,6.11831422735826,4,30.8938,118.769,http://www.zacks.com/stock/news/202245/starwood-brings-aloft-to-taiwan-continues-brand-expansion,0.0,0.8214285711352041,0.0,0.0,0.1,0.07500000000000001
2019-09-05,19,4,870599986,190,CHINA,TAIWAN,CHN,TWN,,-10.0,31,0.483269654279651,4,39.9289,116.388,http://news.trust.org/item/20190905063914-3isek,0.0,0.9999999996428571,0.0,0.04601268384336979,0.1,0.07500000000000001
2023-04-11,15,4,1094899764,150,CHINA,TAIWAN,CHN,TWN,,-7.2,30,-0.187821338529798,4,39.9289,116.388,https://www.bangkokpost.com/world/2547711/punching-pooh-unofficial-airforce-badge-all-the-rage-in-taiwan,0.0,0.0,0.0,0.09416257494264269,0.1,0.07500000000000001
2023-04-11,15,4,1094907944,150,TAIWAN,BEIJING,TWN,CHN,,-7.2,24,-4.64396284829721,4,39.9289,116.388,https://www.asianews.it/news-en/Israel%2C-Netanyahu-under-pressure%3A-reinstated-dissenting-minister-Gallant-58153.html,0.0,0.0,0.45852846983214685,0.09416257494264269,0.1,0.07500000000000001
2023-04-11,15,4,1094839363,150,CHINA,TAIWANESE,CHN,TWN,,-7.2,31,-2.70001794134341,4,39.9289,116.388,https://news.yahoo.com/future-now-china-russia-revert-222300352.html,0.0,0.0,0.0,0.09416257494264269,0.1,0.07500000000000001
2022-10-09,19,4,1066782635,190,TAIWAN,CHINA,TWN,CHN,GOV,-10.0,28,1.93168277505626,4,39.9289,116.388,https://newsinfo.inquirer.net/1677577/taiwan-president-will-pledge-to-bolster-combat-power-as-china-tensions-rise,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2024-10-24,15,4,1207249567,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,30,0.39840637450199,4,39.9289,116.388,https://www.torontotelegraph.com/news/274739328/in-2-billion-arms-sales-to-taiwan-us-approves-missile-defense-system,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2015-01-01,19,4,330183157,190,SHANGHAI,TAIWAN,CHN,TWN,,-10.0,20,0.87235675902017,4,31.2222,121.458,http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20150101000173&cid=1103,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2016-04-14,19,4,530604898,190,TAIWAN,CHINA,TWN,CHN,,-10.0,24,-3.79084967320261,4,39.9289,116.388,http://www.vox.com/2016/4/14/11415680/kenya-taiwan-china,0.0,0.9999999996428571,0.3742950916703893,0.0,0.1,0.07500000000000001
2023-08-26,19,4,1123077374,190,TAIWAN,CHINA,TWN,CHN,,-10.0,20,-4.05722326454034,4,39.9289,116.388,https://www.thedailystar.net/news/world/news/taiwan-reports-combat-drone-china-military-activities-continue-3403326,0.0,0.9999999996428571,0.4005958781386893,0.0,0.1,0.07500000000000001
2022-09-19,19,4,1063654027,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,32,-1.62374308063098,4,39.9289,116.388,https://www.nbcnews.com/news/world/joe-biden-china-us-forces-defend-taiwan-rcna48271,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2022-09-19,19,4,1063767505,190,CHINA,TAIWAN,CHN,TWN,,-10.0,24,-1.32544203294256,4,31.2222,121.458,https://menafn.com/1104889822/Biden-Again-Indicates-That-US-Will-Defend-Taiwan-Militarily-Does-This-Constitute-A-Change-In-Policy,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2022-09-19,19,4,1063653107,190,TAIWAN,CHINA,TWN,CHN,,-10.0,20,-0.89285714285715,3,38.8951,-77.0364,https://www.entornointeligente.com/us-forces-to-defend-taiwan-if-china-attacks-biden/,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2022-03-10,19,4,1033032785,190,TAIWAN,CHINA,TWN,CHN,SPY,-10.0,36,-1.77777777777777,4,15.0,115.0,https://www.msn.com/en-xl/asia/top-stories/chinese-military-aircraft-crashed-in-south-china-sea-taiwan-intel-report/ar-AAUSybT,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2023-04-05,19,4,1093735744,194,CHINA,TAIWAN,CHN,TWN,,-10.0,37,-0.537698404781771,3,38.8951,-77.0364,https://abcnews.go.com/Politics/wireStory/house-leader-taiwan-president-hold-historic-meeting-us-98383779,0.0,0.9999999996428571,0.0,0.13893352631565084,0.1,0.07500000000000001
2023-04-05,15,4,1093551991,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,38,-0.448204130597509,4,39.9289,116.388,https://news.yahoo.com/us-house-speaker-meets-taiwan-013722295.html,0.0,0.0,0.0,0.13893352631565084,0.1,0.07500000000000001
2025-04-02,15,4,1235623411,150,CHINA,TAIWAN,CHN,TWN,,-7.2,24,-4.6139347191196,4,39.9289,116.388,https://www.japantimes.co.jp/news/2025/04/02/asia-pacific/china-strait-thunder-taiwan-military-exercises/,0.0,0.0,0.45556359854150325,0.009689081786023566,0.1,0.07500000000000001
2015-12-17,19,4,494950273,194,TAIWAN,CHINA,TWN,CHN,MIL,-10.0,24,-2.07764535850566,4,39.9289,116.388,http://www.dailymail.co.uk/wires/ap/article-3363603/US-1-83-billion-arms-sales-Taiwan-draws-Chinas-ire.html,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2020-12-25,19,4,961355673,193,TAIPEI,CHINESE,TWN,CHN,,-10.0,22,-0.458775887396639,4,19.4342,-99.1386,https://www.wsls.com/news/world/2020/12/25/chinese-vaccines-are-poised-to-fill-gap-but-will-they-work/,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2022-08-10,15,4,1057950718,150,CHINESE,TAIWAN,CHN,TWN,,-7.2,24,-2.75828964106353,4,39.9289,116.388,https://www.beijingbulletin.com/news/272648532/can-ukraines-china-outreach-actually-work,0.0,0.0,0.0,0.17215976695725435,0.1,0.07500000000000001
2022-08-10,19,4,1058000416,192,CHINA,TAIWAN,CHN,TWN,GOV,-9.5,20,-2.12234706616729,4,-33.8833,151.217,https://www.smh.com.au/politics/federal/china-s-ambassador-backs-the-right-to-take-control-of-taiwan-by-force-20220810-p5b8pb.html,0.0,0.8214285711352041,0.0,0.17215976695725435,0.1,0.07500000000000001
2022-08-10,19,4,1058099438,192,BEIJING,TAIWANESE,CHN,TWN,,-9.5,20,-6.20525059665872,4,39.9289,116.388,https://www.breitbart.com/national-security/2022/08/10/china-withdraws-promise-not-send-troops-taiwan-after-taking-control/,0.0,0.8214285711352041,0.6126845011376894,0.17215976695725435,0.1,0.07500000000000001
2024-10-23,19,4,1205684268,195,TAIPEI,CHINA,TWN,CHN,,-10.0,31,-1.4476613439897,4,39.9289,116.388,https://www.yahoo.com/news/taiwan-says-chinese-warships-sailing-233723199.html,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2024-04-27,15,4,1172416739,154,CHINA,TAIWAN,CHN,TWN,,-7.2,30,-3.63756613756613,4,39.9289,116.388,https://www.yahoo.com/news/red-flags-tell-us-chinas-100801595.html,0.0,0.0,0.3591604173971816,0.0,0.1,0.07500000000000001
2023-04-12,15,4,1095158468,150,CHINESE,TAIWAN,CHN,TWN,,-7.2,32,-3.32174524096875,4,39.9289,116.388,https://jerseyeveningpost.com/morenews/worldnews/2023/04/12/china-says-military-exercises-encircling-taiwan-mark-serious-warning/,0.0,0.0,0.3279773788612657,0.2253780676459244,0.1,0.07500000000000001
2025-04-01,15,4,1235538157,150,TAIWAN,CHINA,TWN,CHN,MIL,-7.2,20,-3.52941176470588,4,39.9289,116.388,https://www.gdnonline.com:443/Details/1349221/-Taiwan-coast-guard-warns-of-China-using-pretext-to-launch-war-games-this-year,0.0,0.0,0.3484816370724316,0.1144362133002313,0.1,0.07500000000000001
2023-04-10,15,4,1094647818,151,CHINA,TAIWAN,CHN,TWN,,-7.2,26,-3.36838429393397,4,39.9289,116.388,https://tribune.net.ph/2023/04/10/china-rehearses-sealing-off-taiwan-us-deploys-naval-destroyer/,0.0,0.0,0.33258235402776687,0.18849130896753405,0.1,0.07500000000000001
2023-07-11,19,4,1114115212,191,TAIWAN,CHINA,TWN,CHN,GOV,-9.5,32,-4.5822362398612,4,24.1098,113.005,https://www.marketscreener.com/news/latest/Taiwan-drills-to-involve-civilian-airports-practice-keeping-sea-lanes-open--44307181/,0.0,0.8214285711352041,0.4524338027905124,0.0,0.1,0.07500000000000001
2015-01-04,15,4,330462452,154,CHINESE,TAIWAN,CHN,TWN,,-7.2,20,1.67364016736402,4,23.1167,113.25,http://wantchinatimes.com/news-subclass-cnt.aspx?cid=1101&MainCatID=11&id=20150104000117,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2020-01-24,19,4,901238079,190,CHINESE,TAIWAN,CHN,TWN,,-10.0,32,-3.44242534214764,4,30.5833,114.267,https://www.msn.com/en-us/news/world/rpt-parties-unite-over-taiwans-exclusion-from-who-anti-virus-planning/ar-BBZhIQ8,0.0,0.9999999996428571,0.3398929053071835,0.0,0.1,0.07500000000000001
2026-02-25,19,4,1290896341,190,CHINA,TAIWAN,CHN,TWN,,-10.0,23,-1.62324633894225,4,39.9289,116.388,https://economictimes.indiatimes.com/news/defence/xis-purges-of-chinas-military-run-deep-new-study-shows/articleshow/128769151.cms,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2024-09-26,15,4,1200441413,150,TAIPEI,BEIJING,TWN,CHN,,-7.2,28,-3.67454461243954,4,39.9289,116.388,https://www.defensenews.com/global/asia-pacific/2024/09/25/china-test-fires-intercontinental-ballistic-missile-into-pacific-ocean/,0.0,0.0,0.3628115412442744,0.0,0.1,0.07500000000000001
2024-07-24,15,4,1188854925,150,TAIPEI,CHINA,TWN,CHN,,-7.2,20,-1.81818181818182,4,24.1098,113.005,https://www.bignewsnetwork.com/news/274467289/taiwan-armed-forces-conduct-anti-landing-exercise-as-han-kuang-war-games-enter-day-3,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2025-08-19,15,4,1258370670,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,30,1.96344705547384,4,28.6,77.2,https://ianslive.in/no-change-in-indias-position-on-taiwan-govt-sources--20250819172812,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2025-04-02,15,4,1235625341,150,CHINESE,TAIWAN,CHN,TWN,MIL,-7.2,34,-5.41948783232185,4,39.9289,116.388,https://www.yahoo.com/news/china-launches-military-drills-taiwan-013925363.html,0.0,0.0,0.5351010643721322,0.009689081786023566,0.1,0.07500000000000001
2024-11-06,19,4,1208349713,194,TAIWAN,CHINESE,TWN,CHN,,-10.0,38,-0.258819183814815,3,38.8951,-77.0364,https://www.yahoo.com/news/taiwan-says-receives-first-high-075649197.html,0.0,0.9999999996428571,0.0,0.007999611922891184,0.1,0.07500000000000001
2024-10-23,19,4,1205684267,190,TAIPEI,CHINA,TWN,CHN,,-10.0,25,-1.41551206274318,4,39.9289,116.388,https://www.yahoo.com/news/taiwan-says-chinese-warships-sailing-233723199.html,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2020-04-11,19,4,917645660,190,TAIWAN,CHINA,TWN,CHN,,-10.0,30,-0.46811899119329,4,39.9289,116.388,https://www.japantimes.co.jp/?post_type=opinion&p=2576030,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2015-03-30,15,4,421293127,154,CHINA,TAIWAN,CHN,TWN,,-7.2,24,0.0872600349040133,4,23.1167,113.25,http://news.xinhuanet.com/english/2015-03/30/c_134110068.htm,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2020-09-19,19,4,947485056,195,BEIJING,TAIWAN,CHN,TWN,,-10.0,25,-1.1028875933549,4,39.9289,116.388,https://www.startribune.com/taiwan-us-pay-tribute-to-island-s-leader-mr-democracy/572460511/,0.0,0.9999999996428571,0.0,0.18989920052014436,0.1,0.07500000000000001
2020-09-22,19,4,948016125,194,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-5.85265131362266,4,39.9289,116.388,https://www.msn.com/en-us/news/politics/the-coming-us-election-presents-a-balancing-act-for-beijing/ar-BB19j1ur,0.0,0.9999999996428571,0.5778700947791806,0.0,0.1,0.07500000000000001
2020-09-19,19,4,947483767,190,CHINA,TAIWAN,CHN,TWN,,-10.0,25,-3.58739985139544,4,39.9289,116.388,https://www.swissinfo.ch/eng/taiwan-scrambles-fighters-as-chinese-jets-again-menace-island/46044370,0.0,0.9999999996428571,0.3542071756968431,0.18989920052014436,0.1,0.07500000000000001
2014-05-17,19,4,297710359,190,TAIWANESE,CHINESE,TWN,CHN,,-10.0,26,2.08199864075419,4,39.9289,116.388,http://www.rep-am.com/articles/2014/05/17/news/national/804439.txt,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2023-04-09,19,4,1094479637,190,CHINA,TAIWAN,CHN,TWN,,-10.0,29,-1.57446740497877,4,39.9289,116.388,https://www.financialexpress.com/world-news/us-says-it-is-monitoring-chinas-drills-around-taiwan-closely/3039542/,0.0,0.9999999996428571,0.0,0.28901476582391084,0.1,0.07500000000000001
2023-04-09,15,4,1094485501,150,CHINA,TAIWAN,CHN,TWN,,-7.2,20,-0.65489260962053,4,39.9289,116.388,https://www.ibtimes.com/us-says-it-monitoring-chinas-drills-around-taiwan-closely-3684386,0.0,0.0,0.0,0.28901476582391084,0.1,0.07500000000000001
2023-04-09,19,4,1094479638,190,CHINA,TAIWAN,CHN,TWN,,-10.0,22,-0.844776194018417,4,39.9289,116.388,https://www.financialexpress.com/world-news/us-says-it-is-monitoring-chinas-drills-around-taiwan-closely/3039542/,0.0,0.9999999996428571,0.0,0.28901476582391084,0.1,0.07500000000000001
2026-01-07,19,4,1282606895,190,CHINESE,TAIWAN,CHN,TWN,,-10.0,30,-3.36253862929531,4,39.9289,116.388,https://www.freemalaysiatoday.com/category/world/2026/01/07/taiwan-says-chinas-war-games-sought-to-undermine-global-support-for-the-island,0.0,0.9999999996428571,0.3320051737725675,0.0,0.1,0.07500000000000001
2021-04-14,15,4,979682977,150,CHINA,TAIWAN,CHN,TWN,,-7.2,30,-4.05848572606785,4,39.9289,116.388,https://www.reuters.com/article/us-usa-taiwan-china-idUSKBN2C109Y,0.0,0.0,0.40072052912564615,0.042352165806582964,0.1,0.07500000000000001
2019-10-05,19,4,877461372,190,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-2.88973384030418,4,25.525,110.839,https://www.bbc.co.uk/news/technology-49921173,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2023-04-09,19,4,1094514086,190,CHINA,TAIWAN,CHN,TWN,MIL,-10.0,20,-2.42226133601543,4,21.4167,121.5,https://www.channelnewsasia.com/asia/china-simulate-drills-combat-patrols-taiwan-second-day-3406201,0.0,0.9999999996428571,0.0,0.28901476582391084,0.1,0.07500000000000001
2024-05-02,19,4,1173357925,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,24,-2.44234721167166,4,39.9289,116.388,https://www.yahoo.com/news/taiwan-reports-second-chinese-combat-105851124.html,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2024-05-02,19,4,1173360480,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,26,-2.37951059313549,4,39.9289,116.388,https://www.firstpost.com/world/taiwan-reports-2nd-chinese-combat-patrol-in-a-week-says-it-detected-15-military-aircraft-warships-around-island-13766345.html,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2018-04-19,15,4,749013556,150,CHINA,TAIWAN,CHN,TWN,,-7.2,20,-4.08719346049046,5,41.0,123.0,http://www.asianews.it/news-en/China-holds-%E2%80%98low-key%E2%80%99-military-exercises-on-the-Taiwan-Strait--43668.html,0.0,0.0,0.4035550293073118,0.08768627380063523,0.1,0.07500000000000001
2018-04-19,19,4,748908875,190,CHINA,TAIWAN,CHN,TWN,,-10.0,34,-3.06193069387622,4,39.9289,116.388,http://www.gmanetwork.com/news/news/world/650564/china-carries-out-live-fire-drills-unclear-if-aimed-at-taiwan/story/,0.0,0.9999999996428571,0.3023242092278885,0.08768627380063523,0.1,0.07500000000000001
2025-04-11,19,4,1237395595,190,TAIWAN,CHINESE,TWN,CHN,GOV,-10.0,22,-8.20665788335155,4,39.9289,116.388,https://www.marketscreener.com/news/latest/In-a-first-Taiwan-charges-Chinese-ship-captain-with-damaging-undersea-cables-49592572/,0.0,0.9999999996428571,0.8102963793237226,0.0,0.1,0.07500000000000001
2024-12-11,15,4,1214951311,150,CHINA,TAIWAN,CHN,TWN,MIL,-7.2,22,-1.20572567747153,4,39.9289,116.388,https://www.yahoo.com/news/taiwan-demands-china-end-military-063252539.html,0.0,0.0,0.0,0.20003601969893867,0.1,0.07500000000000001
2014-05-17,19,4,297661727,190,CHINESE,TAIWANESE,CHN,TWN,,-10.0,20,1.11627906976744,4,39.9289,116.388,http://www.radionz.co.nz/news/world/244670/china-moves-citizens-from-vietnam,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2014-02-13,19,4,285763872,190,BEIJING,TAIPEI,CHN,TWN,,-10.0,32,3.89513847274162,4,39.9289,116.388,http://www.thetrumpet.com/article/11367.19.0.0/asia/taiwan-edging-back-into-the-chinese-fold,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2022-09-20,19,4,1063809401,190,CHINA,TAIWAN,CHN,TWN,,-10.0,28,-0.883447971224837,4,31.2222,121.458,https://www.ibtimes.com/biden-again-indicates-that-us-will-defend-taiwan-militarily-does-this-constitute-change-3614563,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2022-06-22,19,4,1050587873,192,CHINA,TAIWANESE,CHN,TWN,,-9.5,20,-5.15463917525773,4,39.9289,116.388,https://www.econotimes.com/South-China-Sea-Taiwan-scrambles-jets-to-warn-off-another-Chinese-airspace-incursion-1635915,0.0,0.8214285711352041,0.5089508445215927,0.0,0.1,0.07500000000000001
2022-05-23,19,4,1045809824,190,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-2.17729393468118,4,39.9289,116.388,https://www.msn.com/en-us/news/world/president-biden-s-vow-to-defend-taiwan-is-bold-but-incredibly-risky/ar-AAXCWQP,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2022-08-03,15,4,1056920300,150,CHINESE,TAIWAN,CHN,TWN,MIL,-7.2,37,-2.24517011914099,4,39.9289,116.388,https://www.nbcnewyork.com/news/business/money-report/u-s-house-speaker-nancy-pelosi-meets-taiwans-president/3806474/,0.0,0.0,0.0,0.41516184893779534,0.1,0.07500000000000001
2019-01-17,19,4,816837475,194,CHINA,TAIWAN,CHN,TWN,,-10.0,28,-1.67545626208745,4,39.9289,116.388,https://www.sfgate.com/world/article/US-assessment-raises-concerns-over-China-13539203.php,0.0,0.9999999996428571,0.0,0.09866782791099571,0.1,0.07500000000000001
2023-04-25,19,4,1098096311,190,CHINA,TAIWAN,CHN,TWN,,-10.0,36,-3.27639676925991,4,39.9289,116.388,https://www.bignewsnetwork.com/news/273784739/china-is-no-peacemaker-czech-president,0.0,0.9999999996428571,0.3234998311243141,0.014757491375420713,0.1,0.07500000000000001
